SEASON_ID,PLAYER_ID,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,1627759,22200089,30-Oct-22,BOS vs. WAS,W,30,7,18,0.389,4,9,0.444,6,6,1,0,10,10,2,0,0,2,1,24,13,1
22022,1627759,22200072,28-Oct-22,BOS vs. CLE,L,43,11,22,0.5,2,7,0.286,8,12,0.667,0,8,8,4,2,0,6,3,32,-21,1
22022,1627759,22200047,24-Oct-22,BOS @ CHI,L,35,8,23,0.348,2,7,0.286,3,4,0.75,3,3,6,2,0,2,1,4,21,-10,1
22022,1627759,22200030,22-Oct-22,BOS @ ORL,W,38,4,16,0.25,1,6,0.167,3,4,0.75,1,8,9,4,1,1,2,1,12,14,1
22022,1627759,22200022,21-Oct-22,BOS @ MIA,W,34,12,18,0.667,2,3,0.667,2,2,1,1,3,4,3,2,2,3,5,28,-4,1
22022,1627759,22200001,18-Oct-22,BOS vs. PHI,W,39,14,24,0.583,4,12,0.333,3,3,1,0,3,3,2,2,1,4,1,35,7,1
22022,1629027,22200354,5-Dec-22,ATL vs. OKC,L,37,6,19,0.316,1,7,0.143,10,11,0.909,0,3,3,10,0,0,4,1,23,-11,1
22022,1629027,22200313,30-Nov-22,ATL @ ORL,W,36,12,23,0.522,2,11,0.182,4,5,0.8,0,2,2,14,0,0,2,0,30,24,1
22022,1629027,22200299,28-Nov-22,ATL @ PHI,L,34,6,14,0.429,1,4,0.25,5,5,1,1,1,2,10,0,0,3,0,18,-7,1
22022,1629027,22200293,27-Nov-22,ATL vs. MIA,L,38,4,16,0.25,1,8,0.125,13,13,1,3,2,5,14,1,0,3,1,22,2,1
22022,1629027,22200278,25-Nov-22,ATL @ HOU,L,38,13,28,0.464,4,10,0.4,14,16,0.875,0,0,0,5,1,0,4,4,44,-6,1
22022,1629027,22200263,23-Nov-22,ATL vs. SAC,W,35,11,19,0.579,4,7,0.571,9,9,1,0,1,1,7,0,0,4,2,35,13,1
22022,1629027,22200248,21-Nov-22,ATL @ CLE,L,35,10,22,0.455,1,7,0.143,4,6,0.667,0,2,2,10,1,0,6,1,25,-19,1
22022,1629027,22200235,19-Nov-22,ATL vs. TOR,W,42,12,21,0.571,2,4,0.5,7,9,0.778,1,2,3,12,1,1,2,3,33,11,1
22022,1629027,22200214,16-Nov-22,ATL vs. BOS,L,31,10,23,0.435,2,7,0.286,5,6,0.833,1,4,5,9,1,0,1,1,27,-10,1
22022,1629027,22200204,14-Nov-22,ATL @ MIL,W,34,7,19,0.368,2,5,0.4,5,5,1,0,3,3,9,1,0,2,0,21,10,1
22022,1629027,22200188,12-Nov-22,ATL @ PHI,L,38,8,18,0.444,2,7,0.286,9,12,0.75,1,0,1,11,1,0,7,1,27,-5,1
22022,1629027,22200173,10-Nov-22,ATL vs. PHI,W,33,7,21,0.333,2,8,0.25,10,10,1,1,2,3,7,1,0,6,0,26,16,1
22022,1629027,22200162,9-Nov-22,ATL vs. UTA,L,36,10,28,0.357,2,5,0.4,0,0,0,1,3,4,9,2,0,2,0,22,8,1
22022,1629027,22200134,5-Nov-22,ATL vs. NOP,W,42,9,26,0.346,2,9,0.222,14,15,0.933,1,0,1,10,2,1,5,3,34,-6,1
22022,1629027,22200110,2-Nov-22,ATL @ NYK,W,28,7,22,0.318,2,7,0.286,1,2,0.5,1,5,6,7,1,0,1,1,17,17,1
22022,1629027,22200099,31-Oct-22,ATL @ TOR,L,32,3,13,0.231,1,5,0.2,7,8,0.875,0,0,0,10,1,0,10,0,14,-29,1
22022,1629027,22200085,29-Oct-22,ATL @ MIL,L,36,15,32,0.469,5,10,0.5,7,7,1,1,5,6,5,0,0,2,1,42,-10,1
22022,1629027,22200070,28-Oct-22,ATL @ DET,W,30,12,20,0.6,4,6,0.667,8,10,0.8,1,1,2,12,0,0,1,1,36,12,1
22022,1629027,22200057,26-Oct-22,ATL @ DET,W,38,9,21,0.429,1,7,0.143,16,17,0.941,0,3,3,6,1,0,1,2,35,10,1
22022,1629027,22200038,23-Oct-22,ATL vs. CHA,L,33,9,25,0.36,2,8,0.25,8,9,0.889,2,3,5,9,0,0,1,4,28,-6,1
22022,1629027,22200020,21-Oct-22,ATL vs. ORL,W,37,7,24,0.292,4,11,0.364,7,7,1,2,2,4,13,0,0,6,3,25,5,1
22022,1629027,22200005,19-Oct-22,ATL vs. HOU,W,38,7,22,0.318,1,9,0.111,8,8,1,0,3,3,13,1,1,3,1,23,16,1
22022,203507,22200353,5-Dec-22,MIL @ ORL,W,33,12,21,0.571,2,4,0.5,8,11,0.727,1,12,13,5,1,2,4,4,34,-4,1
22022,203507,22200331,2-Dec-22,MIL vs. LAL,L,35,16,23,0.696,0,3,0,8,11,0.727,3,4,7,5,0,1,3,2,40,2,1
22022,203507,22200316,30-Nov-22,MIL @ NYK,W,37,13,25,0.52,2,8,0.25,9,12,0.75,4,9,13,7,0,1,3,6,37,-5,1
22022,203507,22200298,27-Nov-22,MIL vs. DAL,W,29,11,19,0.579,0,2,0,8,10,0.8,3,8,11,4,1,0,3,5,30,16,1
22022,203507,22200280,25-Nov-22,MIL vs. CLE,W,31,13,20,0.65,2,3,0.667,10,14,0.714,3,6,9,6,0,2,3,3,38,15,1
22022,203507,22200267,23-Nov-22,MIL vs. CHI,L,34,15,27,0.556,0,2,0,6,9,0.667,3,8,11,7,0,0,8,5,36,5,1
22022,203507,22200251,21-Nov-22,MIL vs. POR,W,35,16,24,0.667,0,1,0,5,12,0.417,2,5,7,6,2,0,1,3,37,19,1
22022,203507,22200226,18-Nov-22,MIL @ PHI,L,34,10,22,0.455,1,5,0.2,4,15,0.267,0,14,14,4,1,1,5,4,25,-12,1
22022,203507,22200216,16-Nov-22,MIL vs. CLE,W,32,6,18,0.333,0,2,0,4,11,0.364,2,10,12,8,0,0,2,1,16,10,1
22022,203507,22200204,14-Nov-22,MIL vs. ATL,L,31,8,21,0.381,0,3,0,11,18,0.611,1,7,8,4,1,0,8,6,27,-13,1
22022,203507,22200149,7-Nov-22,MIL @ ATL,L,27,9,20,0.45,0,1,0,7,8,0.875,1,6,7,2,2,1,5,3,25,-22,1
22022,203507,22200129,4-Nov-22,MIL @ MIN,W,34,7,17,0.412,2,4,0.5,10,20,0.5,0,14,14,11,0,0,4,3,26,25,1
22022,203507,22200113,2-Nov-22,MIL vs. DET,W,30,11,24,0.458,0,4,0,10,12,0.833,5,7,12,4,5,2,1,1,32,12,1
22022,203507,22200100,31-Oct-22,MIL vs. DET,W,32,12,23,0.522,0,4,0,7,9,0.778,2,5,7,2,0,2,4,5,31,-1,1
22022,203507,22200085,29-Oct-22,MIL vs. ATL,W,33,11,22,0.5,1,1,1,11,19,0.579,5,12,17,4,0,1,2,4,34,-10,1
22022,203507,22200075,28-Oct-22,MIL vs. NYK,W,39,11,22,0.5,1,6,0.167,7,11,0.636,0,14,14,9,1,1,2,0,30,27,1
22022,203507,22200060,26-Oct-22,MIL vs. BKN,W,38,16,25,0.64,1,4,0.25,10,14,0.714,2,12,14,5,1,3,7,4,43,5,1
22022,203507,22200033,22-Oct-22,MIL vs. HOU,W,28,17,21,0.81,2,3,0.667,8,13,0.615,2,10,12,3,0,0,4,2,44,23,1
22022,203507,22200015,20-Oct-22,MIL @ PHI,W,36,9,16,0.563,1,3,0.333,2,5,0.4,0,13,13,8,1,3,1,4,21,13,1
22022,201942,22200350,4-Dec-22,CHI @ SAC,L,35,6,18,0.333,0,0,0,6,6,1,1,4,5,4,0,0,2,3,18,-8,1
22022,201942,22200336,2-Dec-22,CHI @ GSW,L,36,4,15,0.267,0,0,0,8,9,0.889,1,5,6,7,0,0,1,4,16,-12,1
22022,201942,22200321,30-Nov-22,CHI @ PHX,L,32,11,17,0.647,0,1,0,7,8,0.875,0,7,7,4,0,1,2,3,29,-8,1
22022,201942,22200306,28-Nov-22,CHI @ UTA,W,36,9,20,0.45,0,1,0,8,9,0.889,2,2,4,6,1,0,0,4,26,2,1
22022,201942,22200281,25-Nov-22,CHI @ OKC,L,42,12,27,0.444,0,1,0,6,8,0.75,0,4,4,6,2,0,2,5,30,6,1
22022,201942,22200267,23-Nov-22,CHI @ MIL,W,38,14,24,0.583,2,3,0.667,6,7,0.857,0,4,4,8,1,2,2,0,36,15,1
22022,201942,22200250,21-Nov-22,CHI vs. BOS,W,35,11,24,0.458,3,3,1,3,3,1,0,8,8,4,1,0,2,3,28,20,1
22022,201942,22200227,18-Nov-22,CHI vs. ORL,L,44,16,30,0.533,1,2,0.5,8,9,0.889,1,3,4,2,0,0,2,2,41,13,1
22022,201942,22200217,16-Nov-22,CHI @ NOP,L,31,11,15,0.733,0,1,0,6,7,0.857,1,3,4,7,0,0,0,3,28,-14,1
22022,201942,22200196,13-Nov-22,CHI vs. DEN,L,26,6,11,0.545,0,1,0,4,6,0.667,0,2,2,4,0,1,0,3,16,-26,1
22022,201942,22200166,9-Nov-22,CHI vs. NOP,L,37,14,26,0.538,0,2,0,5,6,0.833,0,3,3,3,1,1,3,5,33,-3,1
22022,201942,22200151,7-Nov-22,CHI vs. TOR,W,36,2,6,0.333,0,1,0,5,6,0.833,0,6,6,7,1,0,2,4,9,7,1
22022,201942,22200141,6-Nov-22,CHI @ TOR,L,37,7,9,0.778,0,1,0,6,6,1,1,4,5,2,1,1,5,2,20,-8,1
22022,201942,22200124,4-Nov-22,CHI @ BOS,L,36,13,23,0.565,0,3,0,20,22,0.909,0,3,3,5,2,1,2,3,46,10,1
22022,201942,22200111,2-Nov-22,CHI vs. CHA,W,28,2,11,0.182,0,1,0,5,5,1,2,6,8,5,1,1,5,2,9,-9,1
22022,201942,22200103,1-Nov-22,CHI @ BKN,W,33,8,21,0.381,1,2,0.5,3,3,1,0,4,4,1,3,0,1,2,20,-1,1
22022,201942,22200084,29-Oct-22,CHI vs. PHI,L,34,7,12,0.583,1,2,0.5,9,10,0.9,0,3,3,4,0,0,4,2,24,2,1
22022,201942,22200077,28-Oct-22,CHI @ SAS,L,36,11,20,0.55,0,1,0,11,12,0.917,0,1,1,1,1,0,0,1,33,-15,1
22022,201942,22200061,26-Oct-22,CHI vs. IND,W,32,6,14,0.429,0,1,0,5,5,1,0,1,1,6,0,0,3,5,17,-3,1
22022,201942,22200047,24-Oct-22,CHI vs. BOS,W,33,10,17,0.588,0,0,0,5,5,1,0,5,5,5,1,0,3,1,25,1,1
22022,201942,22200032,22-Oct-22,CHI vs. CLE,L,33,3,9,0.333,0,0,0,7,7,1,0,2,2,1,2,0,0,2,13,-6,1
22022,201942,22200019,21-Oct-22,CHI @ WAS,L,37,11,23,0.478,0,2,0,10,11,0.909,1,5,6,6,1,0,3,1,32,1,1
22022,201942,22200007,19-Oct-22,CHI @ MIA,W,36,14,22,0.636,2,3,0.667,7,11,0.636,1,5,6,9,2,1,1,3,37,13,1
22022,1628374,22200343,3-Dec-22,UTA vs. POR,L,35,4,10,0.4,4,6,0.667,9,9,1,1,5,6,2,3,1,5,2,21,6,1
22022,1628374,22200335,2-Dec-22,UTA vs. IND,W,33,8,15,0.533,5,9,0.556,3,4,0.75,2,11,13,3,1,0,1,1,24,19,1
22022,1628374,22200322,30-Nov-22,UTA vs. LAC,W,36,7,11,0.636,4,7,0.571,5,5,1,1,8,9,2,0,0,1,3,23,6,1
22022,1628374,22200306,28-Nov-22,UTA vs. CHI,L,38,12,18,0.667,7,11,0.636,1,2,0.5,2,7,9,1,0,0,2,1,32,-3,1
22022,1628374,22200289,26-Nov-22,UTA @ PHX,L,36,4,13,0.308,2,8,0.25,5,7,0.714,1,9,10,2,0,0,2,3,15,2,1
22022,1628374,22200284,25-Nov-22,UTA @ GSW,L,37,9,17,0.529,5,11,0.455,1,1,1,3,3,6,1,0,0,4,3,24,12,1
22022,1628374,22200270,23-Nov-22,UTA vs. DET,L,34,4,13,0.308,3,7,0.429,2,2,1,0,8,8,2,0,0,3,3,13,-3,1
22022,1628374,22200255,21-Nov-22,UTA @ LAC,L,39,10,21,0.476,1,5,0.2,4,4,1,7,3,10,3,1,1,2,1,25,14,1
22022,1628374,22200238,19-Nov-22,UTA @ POR,W,32,7,13,0.538,3,5,0.6,6,8,0.75,3,7,10,2,1,0,3,4,23,-2,1
22022,1628374,22200232,18-Nov-22,UTA vs. PHX,W,35,15,18,0.833,2,3,0.667,6,8,0.75,1,5,6,3,1,0,1,2,38,5,1
22022,1628374,22200208,15-Nov-22,UTA vs. NYK,L,30,5,11,0.455,2,5,0.4,1,2,0.5,4,2,6,4,0,2,2,4,13,16,1
22022,1628374,22200195,13-Nov-22,UTA @ PHI,L,34,6,13,0.462,2,5,0.4,1,4,0.25,3,7,10,0,0,0,4,1,15,-15,1
22022,1628374,22200185,12-Nov-22,UTA @ WAS,L,31,8,14,0.571,1,3,0.333,0,0,0,1,4,5,1,0,2,1,0,17,-23,1
22022,1628374,22200162,9-Nov-22,UTA @ ATL,W,31,9,18,0.5,6,8,0.75,8,8,1,2,6,8,0,0,1,3,2,32,-12,1
22022,1628374,22200157,7-Nov-22,UTA vs. LAL,W,28,10,15,0.667,1,4,0.25,2,3,0.667,1,2,3,2,0,1,1,2,23,14,1
22022,1628374,22200143,6-Nov-22,UTA @ LAC,W,33,5,9,0.556,1,3,0.333,7,7,1,2,7,9,3,1,1,2,3,18,8,1
22022,1628374,22200131,4-Nov-22,UTA @ LAL,W,33,9,17,0.529,3,9,0.333,6,6,1,3,10,13,4,1,1,1,1,27,4,1
22022,1628374,22200115,2-Nov-22,UTA @ DAL,L,34,6,10,0.6,0,4,0,2,3,0.667,0,7,7,0,0,0,2,3,14,3,1
22022,1628374,22200101,31-Oct-22,UTA vs. MEM,W,32,11,15,0.733,4,6,0.667,5,6,0.833,4,7,11,2,1,4,2,2,31,15,1
22022,1628374,22200087,29-Oct-22,UTA vs. MEM,W,38,9,21,0.429,2,9,0.222,3,3,1,2,7,9,5,1,1,2,1,23,9,1
22022,1628374,22200078,28-Oct-22,UTA @ DEN,L,26,7,14,0.5,3,6,0.5,0,0,0,2,8,10,1,0,0,3,3,17,-10,1
22022,1628374,22200063,26-Oct-22,UTA vs. HOU,W,34,10,15,0.667,1,4,0.25,3,4,0.75,1,8,9,3,0,1,4,1,24,10,1
22022,1628374,22200048,24-Oct-22,UTA @ HOU,L,31,7,19,0.368,0,6,0,0,3,0,3,3,6,1,0,0,1,0,14,1,1
22022,1628374,22200040,23-Oct-22,UTA @ NOP,W,39,9,17,0.529,2,6,0.333,11,11,1,3,9,12,2,2,1,2,3,31,6,1
22022,1628374,22200025,21-Oct-22,UTA @ MIN,W,39,10,23,0.435,2,10,0.2,2,2,1,5,8,13,5,0,1,1,1,24,7,1
22022,1628374,22200012,19-Oct-22,UTA vs. DEN,W,33,6,12,0.5,3,7,0.429,2,2,1,0,4,4,4,2,0,1,3,17,4,1
22022,203076,22200349,4-Dec-22,LAL @ WAS,W,38,22,30,0.733,2,3,0.667,9,9,1,3,14,17,1,0,3,2,1,55,17,1
22022,203076,22200331,2-Dec-22,LAL @ MIL,W,40,18,27,0.667,2,3,0.667,6,7,0.857,2,8,10,4,0,3,0,2,44,5,1
22022,203076,22200324,30-Nov-22,LAL vs. POR,W,29,9,17,0.529,1,2,0.5,8,9,0.889,5,7,12,1,1,3,2,3,27,8,1
22022,203076,22200308,28-Nov-22,LAL vs. IND,L,37,9,15,0.6,0,0,0,7,10,0.7,3,10,13,6,0,4,2,4,25,-1,1
22022,203076,22200282,25-Nov-22,LAL @ SAS,W,35,10,13,0.769,0,0,0,5,7,0.714,4,11,15,4,1,3,3,4,25,16,1
22022,203076,22200259,22-Nov-22,LAL @ PHX,L,38,11,17,0.647,0,0,0,15,16,0.938,3,18,21,2,5,5,6,2,37,-3,1
22022,203076,22200247,20-Nov-22,LAL vs. SAS,W,28,12,19,0.632,0,2,0,6,6,1,3,15,18,2,3,1,2,1,30,34,1
22022,203076,22200234,18-Nov-22,LAL vs. DET,W,34,10,16,0.625,0,1,0,18,21,0.857,2,14,16,2,1,4,4,3,38,4,1
22022,203076,22200198,13-Nov-22,LAL vs. BKN,W,34,15,25,0.6,0,0,0,7,7,1,10,8,18,2,0,0,1,5,37,15,1
22022,203076,22200183,11-Nov-22,LAL vs. SAC,L,34,8,17,0.471,0,1,0,8,11,0.727,6,8,14,3,2,3,2,2,24,-7,1
22022,203076,22200170,9-Nov-22,LAL @ LAC,L,35,9,16,0.563,0,1,0,3,4,0.75,1,8,9,3,0,1,3,5,21,-10,1
22022,203076,22200157,7-Nov-22,LAL @ UTA,L,29,11,18,0.611,1,1,1,6,7,0.857,1,3,4,2,1,1,2,2,29,-9,1
22022,203076,22200140,6-Nov-22,LAL vs. CLE,L,33,7,12,0.583,0,0,0,5,9,0.556,3,9,12,4,0,1,1,4,19,-7,1
22022,203076,22200131,4-Nov-22,LAL vs. UTA,L,35,9,17,0.529,1,2,0.5,3,3,1,3,5,8,2,0,2,1,3,22,-8,1
22022,203076,22200117,2-Nov-22,LAL vs. NOP,W,37,8,17,0.471,0,0,0,4,4,1,5,11,16,4,1,4,1,3,20,9,1
22022,203076,22200095,30-Oct-22,LAL vs. DEN,W,37,10,18,0.556,0,0,0,3,4,0.75,6,9,15,2,1,1,2,3,23,15,1
22022,203076,22200064,26-Oct-22,LAL @ DEN,L,36,11,19,0.579,0,1,0,0,1,0,1,13,14,5,3,2,0,1,22,-22,1
22022,203076,22200037,23-Oct-22,LAL vs. POR,L,36,9,17,0.529,0,3,0,4,4,1,5,5,10,3,2,6,1,5,22,3,1
22022,203076,22200016,20-Oct-22,LAL vs. LAC,L,32,9,16,0.563,2,4,0.5,5,7,0.714,2,6,8,0,2,0,2,2,25,5,1
22022,203076,22200002,18-Oct-22,LAL @ GSW,L,36,10,22,0.455,0,3,0,7,9,0.778,0,6,6,0,4,1,3,2,27,-21,1
22022,1629630,22200347,4-Dec-22,MEM @ DET,W,35,12,23,0.522,3,7,0.429,6,8,0.75,1,4,5,10,1,0,4,2,33,21,1
22022,1629630,22200332,2-Dec-22,MEM vs. PHI,W,36,10,28,0.357,2,8,0.25,6,8,0.75,1,7,8,3,0,0,1,3,28,-8,1
22022,1629630,22200317,30-Nov-22,MEM @ MIN,L,34,8,20,0.4,2,4,0.5,6,11,0.545,2,3,5,6,2,0,7,2,24,-9,1
22022,1629630,22200296,27-Nov-22,MEM @ NYK,W,35,9,20,0.45,0,3,0,9,11,0.818,1,9,10,14,1,0,4,3,27,6,1
22022,1629630,22200279,25-Nov-22,MEM vs. NOP,W,28,8,16,0.5,2,6,0.333,5,10,0.5,2,2,4,11,0,0,2,1,23,24,1
22022,1629630,22200257,22-Nov-22,MEM vs. SAC,L,34,12,21,0.571,1,3,0.333,9,15,0.6,1,6,7,6,2,0,5,2,34,1,1
22022,1629630,22200229,18-Nov-22,MEM vs. OKC,W,32,5,20,0.25,0,2,0,9,10,0.9,2,5,7,11,0,1,2,1,19,6,1
22022,1629630,22200206,15-Nov-22,MEM @ NOP,L,36,13,27,0.481,2,6,0.333,8,11,0.727,3,5,8,4,3,0,3,1,36,5,1
22022,1629630,22200181,11-Nov-22,MEM vs. MIN,W,34,11,25,0.44,2,10,0.2,4,7,0.571,3,7,10,8,2,0,4,4,28,-2,1
22022,1629630,22200169,9-Nov-22,MEM @ SAS,W,40,14,25,0.56,2,5,0.4,2,3,0.667,0,5,5,5,1,0,3,1,32,11,1
22022,1629630,22200152,7-Nov-22,MEM vs. BOS,L,35,10,24,0.417,5,12,0.417,5,9,0.556,0,8,8,9,2,1,4,4,30,14,1
22022,1629630,22200142,6-Nov-22,MEM vs. WAS,W,33,9,27,0.333,1,4,0.25,4,6,0.667,2,7,9,6,1,0,4,0,23,3,1
22022,1629630,22200125,4-Nov-22,MEM vs. CHA,W,25,4,12,0.333,1,3,0.333,3,4,0.75,0,4,4,11,0,0,5,0,12,40,1
22022,1629630,22200116,2-Nov-22,MEM @ POR,W,32,7,19,0.368,0,2,0,6,7,0.857,0,9,9,7,2,0,8,1,20,1,1
22022,1629630,22200101,31-Oct-22,MEM @ UTA,L,31,12,18,0.667,1,2,0.5,12,15,0.8,1,4,5,4,0,0,3,2,37,-19,1
22022,1629630,22200069,27-Oct-22,MEM @ SAC,W,31,8,18,0.444,1,3,0.333,5,5,1,1,4,5,6,0,0,3,1,22,2,1
22022,1629630,22200049,24-Oct-22,MEM vs. BKN,W,34,12,22,0.545,4,6,0.667,10,11,0.909,2,6,8,7,2,0,2,1,38,20,1
22022,1629630,22200034,22-Oct-22,MEM @ DAL,L,30,6,12,0.5,0,2,0,8,8,1,0,1,1,4,1,0,3,3,20,-31,1
22022,1629630,22200024,21-Oct-22,MEM @ HOU,W,31,17,26,0.654,5,6,0.833,10,13,0.769,3,1,4,8,1,2,3,2,49,23,1
22022,1629630,22200009,19-Oct-22,MEM vs. NYK,W,38,11,24,0.458,3,6,0.5,9,11,0.818,1,3,4,9,0,1,6,4,34,1,1
22022,1629014,22200351,4-Dec-22,POR vs. IND,W,36,8,14,0.571,5,9,0.556,1,1,1,0,3,3,6,1,0,1,2,22,-8,1
22022,1629014,22200343,3-Dec-22,POR @ UTA,W,41,15,25,0.6,7,12,0.583,8,8,1,0,2,2,4,1,2,7,3,45,5,1
22022,1629014,22200324,30-Nov-22,POR @ LAL,L,39,9,22,0.409,2,7,0.286,2,2,1,1,3,4,8,1,0,0,2,22,-10,1
22022,1629014,22200311,29-Nov-22,POR vs. LAC,L,43,13,24,0.542,9,16,0.563,2,3,0.667,0,2,2,4,1,1,1,4,37,-4,1
22022,1629014,22200290,27-Nov-22,POR @ BKN,L,40,4,14,0.286,4,10,0.4,3,4,0.75,0,1,1,6,1,0,2,1,15,-16,1
22022,1629014,22200274,25-Nov-22,POR @ NYK,W,47,13,25,0.52,4,13,0.308,8,8,1,0,4,4,5,1,0,1,1,38,16,1
22022,1629014,22200261,23-Nov-22,POR @ CLE,L,38,6,18,0.333,4,9,0.444,4,4,1,0,2,2,6,0,0,5,3,20,1,1
22022,1629014,22200251,21-Nov-22,POR @ MIL,L,37,12,23,0.522,3,11,0.273,2,2,1,0,4,4,5,1,0,1,2,29,-10,1
22022,1629014,22200238,19-Nov-22,POR vs. UTA,L,36,7,19,0.368,4,13,0.308,5,6,0.833,1,7,8,7,4,1,3,3,23,7,1
22022,1629014,22200221,17-Nov-22,POR vs. BKN,L,29,8,20,0.4,4,9,0.444,4,4,1,0,1,1,2,2,0,0,2,24,-19,1
22022,1629014,22200209,15-Nov-22,POR vs. SAS,W,34,7,16,0.438,5,10,0.5,4,4,1,1,2,3,2,0,0,1,2,23,-1,1
22022,1629014,22200190,12-Nov-22,POR @ DAL,L,39,9,20,0.45,5,11,0.455,1,2,0.5,0,7,7,2,0,0,2,3,24,5,1
22022,1629014,22200175,10-Nov-22,POR @ NOP,W,37,5,18,0.278,5,13,0.385,8,8,1,1,2,3,6,0,0,1,0,23,13,1
22022,1629014,22200159,9-Nov-22,POR @ CHA,W,33,7,18,0.389,2,9,0.222,3,6,0.5,0,3,3,6,2,0,0,1,19,-7,1
22022,1629014,22200150,7-Nov-22,POR @ MIA,W,32,9,20,0.45,4,12,0.333,3,3,1,0,0,0,4,1,0,3,1,25,-1,1
22022,1629014,22200116,2-Nov-22,POR vs. MEM,L,40,10,21,0.476,4,11,0.364,7,8,0.875,0,3,3,8,0,0,4,3,31,5,1
22022,1629014,22200080,28-Oct-22,POR vs. HOU,W,38,10,20,0.5,7,15,0.467,3,3,1,1,4,5,7,1,1,3,3,30,18,1
22022,1629014,22200065,26-Oct-22,POR vs. MIA,L,30,5,12,0.417,3,8,0.375,1,1,1,0,2,2,0,0,0,3,4,14,-15,1
22022,1629014,22200051,24-Oct-22,POR vs. DEN,W,36,11,17,0.647,7,12,0.583,0,0,0,0,3,3,5,1,1,1,0,29,14,1
22022,1629014,22200037,23-Oct-22,POR @ LAL,W,36,5,17,0.294,0,6,0,2,2,1,0,1,1,2,1,0,5,5,12,2,1
22022,1629014,22200027,21-Oct-22,POR vs. PHX,W,42,5,17,0.294,2,8,0.25,4,4,1,2,1,3,3,1,0,4,2,16,2,1
22022,1629014,22200014,19-Oct-22,POR @ SAC,W,36,9,22,0.409,3,10,0.3,1,2,0.5,0,3,3,2,2,0,0,2,22,-1,1
22022,1630162,22200341,3-Dec-22,MIN vs. OKC,L,37,10,22,0.455,2,6,0.333,4,6,0.667,0,3,3,4,6,0,5,2,26,5,1
22022,1630162,22200317,30-Nov-22,MIN vs. MEM,W,40,10,18,0.556,2,6,0.333,7,7,1,0,3,3,5,5,3,1,4,29,12,1
22022,1630162,22200300,28-Nov-22,MIN @ WAS,L,37,9,19,0.474,1,6,0.167,10,11,0.909,3,5,8,2,2,0,7,2,29,-25,1
22022,1630162,22200291,27-Nov-22,MIN vs. GSW,L,36,7,17,0.412,2,6,0.333,10,11,0.909,1,3,4,4,1,0,1,1,26,-29,1
22022,1630162,22200272,25-Nov-22,MIN @ CHA,L,37,10,21,0.476,3,10,0.3,2,2,1,1,4,5,4,1,0,2,3,25,7,1
22022,1630162,22200262,23-Nov-22,MIN @ IND,W,36,7,14,0.5,3,5,0.6,2,2,1,0,7,7,2,1,0,4,2,19,10,1
22022,1630162,22200252,21-Nov-22,MIN vs. MIA,W,39,9,21,0.429,4,12,0.333,0,1,0,1,6,7,4,4,1,4,3,22,0,1
22022,1630162,22200237,19-Nov-22,MIN @ PHI,W,36,7,21,0.333,2,10,0.2,9,9,1,0,5,5,5,1,1,5,2,25,2,1
22022,1630162,22200212,16-Nov-22,MIN @ ORL,W,39,12,20,0.6,7,13,0.538,4,7,0.571,0,8,8,6,2,1,1,1,35,29,1
22022,1630162,22200193,13-Nov-22,MIN @ CLE,W,31,5,13,0.385,0,3,0,0,0,0,0,7,7,1,0,0,4,5,10,-11,1
22022,1630162,22200181,11-Nov-22,MIN @ MEM,L,38,10,16,0.625,3,4,0.75,5,7,0.714,1,5,6,6,0,0,1,1,28,2,1
22022,1630162,22200167,9-Nov-22,MIN vs. PHX,L,35,4,12,0.333,0,4,0,3,6,0.5,0,3,3,6,2,0,3,5,11,-2,1
22022,1630162,22200153,7-Nov-22,MIN vs. NYK,L,37,5,14,0.357,1,7,0.143,5,6,0.833,1,8,9,1,1,0,3,1,16,-6,1
22022,1630162,22200137,5-Nov-22,MIN vs. HOU,W,33,7,13,0.538,2,5,0.4,3,3,1,0,2,2,3,2,0,4,2,19,20,1
22022,1630162,22200129,4-Nov-22,MIN vs. MIL,L,37,10,19,0.526,3,9,0.333,1,2,0.5,1,2,3,3,1,0,3,4,24,-16,1
22022,1630162,22200106,1-Nov-22,MIN @ PHX,L,40,8,21,0.381,5,10,0.5,3,5,0.6,0,6,6,1,3,1,3,5,24,-12,1
22022,1630162,22200092,30-Oct-22,MIN @ SAS,L,36,7,18,0.389,1,4,0.25,3,3,1,0,2,2,6,2,1,1,4,18,-3,1
22022,1630162,22200076,28-Oct-22,MIN vs. LAL,W,38,11,22,0.5,3,8,0.375,4,6,0.667,0,4,4,2,1,0,2,4,29,4,1
22022,1630162,22200062,26-Oct-22,MIN vs. SAS,W,38,12,21,0.571,7,12,0.583,3,4,0.75,0,3,3,9,2,0,5,3,34,16,1
22022,1630162,22200050,24-Oct-22,MIN vs. SAS,L,35,3,15,0.2,1,8,0.125,2,3,0.667,0,10,10,2,0,0,3,1,9,-14,1
22022,1630162,22200041,23-Oct-22,MIN @ OKC,W,34,13,19,0.684,3,7,0.429,1,3,0.333,2,9,11,3,1,0,4,4,30,22,1
